UniqueID,Keyword
Q5MWHG1NXW_G207HSJN6UBR7YM,Insights|Tagesspiegel|European Pravda|Aftenposten|NATO|military drill|Cold War|Steadfast Defender 2024|combat vehicles|aircraft|naval vessels|Russia|Ukraine|Baltic countries|Estonia|Latvia|Lithuania|defensive line|defense plan|Kori Schake|The Atlantic|Boris Pistorius|Sweden|European security|military equipment|The International Institute for Strategic Studies|European Union|artillery shells|Finland|Norway|arms industries|Hungarian opposition|Baltic Sea|RAND|full-scale invasion|Center for Strategic and International Studies
Q6RT8K6RR8_WCLC5NG24Y4827F,"""Russia|fresh invasion|north-eastern Ukraine|buffer zone|border city|Belgorod|Dimitri Peskov|Kremlin spokesman|Russian forces|Ukrainian bombardment|frontier region|pro-war Russian ultra-nationalists|large-scale offensive|Kharkiv region|Ukrainian artillery|multiple-launch rocket systems|MLRS|Kyiv’s forces|Moscow’s deadly bombardments|Ukraine|special military operation|SVO|Telegraph|Ukraine’s second-largest city|cross-border raids|Ukrainian military intelligence|video footage|incursion|Ukrainian forces|Russian commanders|long-range strikes|civilian and military infrastructure|drone and missile strikes|Telegram messaging app|Unofficial Bezsonov channel|Warrior Kitten channel|buffer zone|exclusion zone|Kharkov|Sumy|Chernigov|Institute for the Study of War|large-scale offensive|Belgorod Oblast|battlefield update|Kupiansk|deployment of reserves|engineering structures|Ukrainian officials|General Staff|Volodymyr Fito|Ukraine’s ground forces|Rustem Umerov|Ukrainian defence minister"""
Q6T7Z8PD8Y_1D6XA8ELVU02O5H,"British bombs | Houthi targets | Yemen | Rishi Sunak | national security discussions | Prime Minister | Government’s senior political, security and military figures | Grant Shapps | Defence Secretary | Lord Cameron | Foreign Secretary | Oliver Dowden | Deputy Prime Minister | James Cleverly | Home Secretary | Mark Harper | Transport Secretary | Houthi Red Sea attacks | world trade | Victoria Prentis | attorney general | Admiral Sir Tony Radakin | Chief of the Defence Staff | naval warfare | Sir Tim Barrow | National Security Adviser | Cobra meetings | Shia Islamist group | cargo vessels | Red Sea | Israel-Hamas war | military intervention | Britain’s allies | cease and desist demand | US cargo ships | US military vessels | Houthi rebels | drones | missiles | American and British military forces | self-defence | UN Security Council resolution | China | Russia | National Security Council meeting | Cabinet meeting | military targets | Downing Street | Ukraine | military aid donation | Russian invasion | Volodymyr Zelensky | president of Ukraine | Joe Biden | US president | national security adviser | Jake Sullivan | Operation Prosperity Guardian | Danish Maersk Hangzhou container ship | US forces | Lloyd Austin | defence secretary | Houthi-controlled sites | drones and ballistic missiles | RAF’s Akrotiri base | Cyprus | Netherlands | Australia | Canada | Bahrain | Italy | Bani | Abbs | Pentagon | Washington | The Times | Cabinet meeting | military action | Daily Telegraph | US military | Wall Street Journal | maritime executives | Yemen | US government | radar stations | weapons depots | drone launch sites | Parliament | military action | ministers | Houthis | Labour | Sir Keir Starmer | Labour leader | John Healey | Labour shadow defence secretary | Sir Lindsay Hoyle | House of Commons Speaker | Stephen Flynn | SNP leader | Liberal Democrats | Yemeni sites | Deputy Prime Minister | The Telegraph."
Q6UEG4PGGQ_6K884QFKJ0WKY93,'Britain|United States|missile and air strikes|Yemen|Houthi militants|rebel officials|heavy price|commercial shipping|world’s busiest waterways|Rishi Sunak|freedom of navigation|free flow of trade|Joe Biden|unprecedented Houthi attacks|international maritime vessels|Red Sea|US Air Force|command-and-control nodes|munitions depots|launching systems|production facilities|air defence radar systems|Sana’a|Hodeida|Saada|USS Eisenhower|Tomahawk cruise missiles|RAF Typhoon jets|Akrotiri|Cyprus|Paveway bombs|Bani|Abbs|James Heappey|armed forces minister|self-defence|Iran-backed Houthis|Hussein al-Ezzi|Hamas|Israel|Gaza|Red Sea|Cape of Good Hope|Mohammed Abdul-Salam|oil prices|Saudi Arabia|restraint and avoiding escalation|Yemen war|humanitarian crises|Arab Spring|Ali Abdullah Saleh|Houthi rebels|Saudi-led forces|internationally recognised government|al-Qaeda|Islamic State|civil war|population aid'
QA31TV8XUL_P4YJHMDK3GUULV1,"BERLIN|AP|Tesla|temporarily halting|production|German factory|attacks|Red Sea|global shipping corridor|electric vehicle|Model Y vehicles|batteries|Jan. 29|Feb. 11|Mideast|disrupting|global manufacturing supply chains|shipping companies|reroute vessels|southern tip of Africa|Analysts|detour|armed conflicts|transport routes|Europe|Asia|Cape of Good Hope|Grünheide|supply chains|U.S.|airstrikes|Yemen's Houthi rebels|normal operations|Feb. 12|first in Europe|2022|11,000 workers."
QASVCOIE5P_Z6KZMM0NK2DJFWM,'Ukraine Business Roundup weekly newsletter' | '54th Annual Meeting of the World Economic Forum (WEF)' | 'Davos' | 'Rebuilding Trust' | 'security' | 'job growth' | 'artificial intelligence' | 'climate' | 'Ukraine’s Peace Formula' | 'Andriy Yermak' | 'President Volodymyr Zelensky' | 'NATO Secretary General Jens Stoltenberg' | 'European Commission President Ursula von der Leyen' | 'JPMorgan Chase CEO Jamie Dimon' | 'BlackRock Vice Chairman Philipp Hildebrand' | 'CEO of Blackstone Group Stephen Schwarzman' | 'ArcelorMittal' | 'Carlyle Group Inc.' | 'U.S. Special Representative for Ukraine's Economic Recovery Penny Pritzker' | 'Ukraine’s Digital Transformation Minister Mykhailo Fedorov' | 'Palantir' | 'IBM' | 'Cisco' | 'Amazon Web Services' | 'Visa' | 'SAP' | 'Prime Minister Denys Shmyhal' | 'Infrastructure Minister Oleksandr Kubrakov' | 'Parliament Speaker Ruslan Stefanchuk' | 'Verkhovna Rada' | 'Ukrainian Defense Industry' | 'Ukroboronprom' | 'Defense Minister Rustem Umerov' | 'Economy Minister Yuliia Svyrydenko' | 'Monobank’s co-owners Oleg Gorokhovskyi and Mykhailo Rogalskyi' | 'Fintech Band' | 'EU members' | 'U.S. Treasury Deputy Secretary Wally Adeyemo' | 'European Commission' | 'Subway' | 'National Agency on Corruption Prevention (NACP)' | 'Kyiv Independent'
QD31PBTU94_CIO5TT4T3O8FACI,"Belarus state television|Ukrainian children|occupied Ukraine|Belarusian military|evacuate|fire|Russian ally Belarus|illegal transfer|indoctrinate|pro-Russian|Antratsyt|eastern Ukraine|Mogilev|Ministry of Emergency Situations|extreme situations|2,400 Ukrainian children|Russian troops|Yale University study|International Criminal Court|Alexander Lukashenko|illegal transfer|Russian flag|emergency survival training|possible genocide|Prosecutor General of Ukraine|forced deportation|19,000 children|occupied Ukrainian territories"
QE2N4RZW0R_8TQHRTB0EHZ9L6Q,OTTAWA | Reuters | Canada | researchers | China-based universities | sensitive subjects | Canadian national security | advanced and emerging technologies | government grants | defense and security entities | Iran | Russia | foreign influence | innovation | health | public safety | federal funding | espionage | trade secrets | Five Eyes alliance | Britain | United States | New Zealand | Australia | intellectual property theft | artificial intelligence | hacking | spying | U.S.-China relations | Ismail Shakil | David Ljunggren | Mark Heinrich
QETH7VQYV2_EFTHGDFO6O7XH8M,"Germany's government | tank ammunition | Israel | fight against Hamas | German magazine Der Spiegel | Israeli government | supply | 10,000 rounds | 120mm precision ammunition | Israeli army | Berlin | German army stocks | German government spokesperson | Emma-Victoria Farr | Jonathan Oatis"
QIUGBUFPF7_YAFTZY2MF77QCWG,Ju-min Park|Reuters|South Korean appeals court|conviction|local company|trade laws|Taiwan's new military submarine program|ruling|SI Innotec|marine technology firm|submarine manufacturing equipment|government approval|Changwon District Court|military goods|export approval|Chinese economic retaliation|Keumha Naval Technology|S2&K|breaking trade laws|industrial espionage|rising military tensions|China|Taiwan|home-grown submarine|Kaohsiung.
QJYAFRUDRX_GOQ373C3GQZXNC2,Russian President Vladimir Putin|U.K.|Ukraine|declaration of war|Russia|Dmitry Medvedev|Security Council of Russia|Rishi Sunak|Kyiv|funding package|military aid|Belgorod|cluster bombs|military contingent|full-scale invasion|Security Agreement|ground offensives|troop deployment
QNNZSC0A5S_ZQM0UPJVVHP3MTB,German engine manufacturer | Deutz | boat engine subsidiary | Japanese supplier | Yamaha Motor Co. | high double-digit million euro range | Cologne-based business | classic engines | service business | sale | first quarter | book profit | lower double-digit million euro range | electric boat engines | SDax listing | small and medium-sized companies in Germany
QNSQ4TEABY_PCPLWPV9CTLJMI4,Pro-Ukrainian partisans|base|Russia’s 18th Guards Anti-Aircraft Missile Regiment|occupied Crimean town|Feodosia|Atesh guerrilla movement|Telegram|Jan. 15|Russian conscripts|Ukrainian Armed Forces|infiltrations|Russian military facilities|bases|complex fortifications|Crimea|eastern Ukraine|factory plans|Russia|The New Voice of Ukraine
QRBGUC9DQC_PLWNTN6QKLDCX6C,'cold outside' | 'bring the heat' | 'Eyewear maker' | 'Jacques Marie Mage' | 'Union' | 'streetwear retailer' | 'limited-edition collection' | 'frames' | 'Los Angeles-based brands' | 'Japanese fashion' | '1960s retro vibe' | 'Self-Taught Bespoke Tailor' | 'Custom Suits' | 'Rhode Island' | 'Tod's and Lamborghini'
QX4SWI7V1F_JU5U7L23LBGOS8N,Supporting Ukraine|existential necessity|Europeans|Belgian Prime Minister|Alexander De Croo|European Parliament|Belgium's presidency|EU Council|relief fund for Ukraine|Russian wealth|2024 decisive year|democracy|freedom|U.S. presidential election|Donald Trump|America First|Russia attack Europe|Joe Biden|North Atlantic Alliance|Vladimir Putin
R0OAUBBKDV_V0I70P99F1EMX30,Russia|planning|build|landfill sites|occupied territories|Donetsk|Luhansk oblasts|Ukraine’s National Resistance Center|transport|waste material|Voronezh|Rostov|Belgorod oblasts|Russian Federation|rubbish|temporarily occupied territories|protests|local residents|2023|exported|US$14.3 million|coal|mined|Türkiye
R0W413KJJW_029EOBLGUUALWGV,Sweden | NATO membership | confidence | suitability | Hungary | prime minister | North Atlantic Treaty Organization | Russia's invasion of Ukraine | accession process | Turkey | ratification | Hungarian parliament | Prime Minister Viktor Orban | nationalists | security | democracy | Gergely Gulyas | allies | Swedish foreign ministry | foreign minister | Moscow | Nordic country | Turkish parliament | AK Party | parliamentary group chairman
R12OR7DWLO_11WD6EKVS9EM41K,Hungary | European Union | aid for Ukraine | Hungarian prime minister | Viktor Orban | European Commission | Gergely Gulyas | Ursula von der Leyen | EU's executive Commission | supporting Ukraine | EU's budget | accession talks | Hungary veto | EU's shared 2024-27 budget | bilateral deals
R1H1O2V5K8_GGUBJ3GLFD2CNCC,'Real Housewives of Miami' | 'Larsa Pippen' | 'Marcus Jordan' | 'relationship' | 'purchase a home' | 'luxury penthouse' | 'Miami' | 'square footage' | 'living space' | 'TMZ' | 'property market' | 'Los Angeles' | 'Lisa Hochstein' | 'Alexia Nepola' | 'The Traitors'
R1TJ3WSN22_PFD6FU17DV1YYF0,ISLAMABAD|Pakistan|northwestern border crossing|Afghanistan|Taliban|Noor Mohammad Hanif|Information and Culture department|Nangarhar province|Torkham|passports|visas|Afghan drivers|Pakistani drivers|Nangarhar governor’s office|border forces|trucks|perishable items|trade route|Central Asian countries|Pakistani Taliban|attacks|security forces|Fazlur Rehman|Jamiat Ulema Islam party|Kabul|NATO troops|expulsion of Afghans|deported|Soviet occupation|Taliban seized power
R29DSURSOZ_ICKANXMFJBZKVLH,'President Joe Biden' | 'North Carolina' | 'Raleigh-Durham' | 'Bidenomics' | 'Investing in America Agenda' | 'infrastructure' | 'small businesses' | 'jobs' | 'Vice President Kamala Harris' | 'mental health funding' | 'NC schools' | '$285 million' | '$12 million' | 'Mother Emanuel Church' | 'Charleston'
R535V7QA16_HU6VJMQUSR54Q05,"WASHINGTON (NEXSTAR) | President Joe Biden | North Carolina | $82 million | new investments | high-speed internet | American Rescue plan | $25 billion | affordable high-speed internet | Bidenomics | Affordable Connectivity Program | 880,000 households | $440 million | internet bills | 2024 presidential election"
R88QVJLOF5_W82YKI6U6Z88W83,'Somalia' | 'Ethiopian officials' | 'Somaliland' | 'port deal' | 'Ethiopian Airlines flight ET8372' | 'Somali air space' | 'Somalia Civil Aviation Authority' | 'VIP Ethiopian delegates' | 'Hargeisa' | 'Abiy Ahmed' | 'sovereign state' | 'Ethiopian Airlines Group' | 'Red Sea' | 'military base' | 'commercial maritime purposes' | 'Egypt' | 'Eritrea' | 'Saudi Arabia' | 'sovereignty' | 'FlightRadar24' | 'Selamawit Kassa' | 'Dubai’s DP World Ltd' | 'Genel Energy Plc' | 'Arab League' | 'al-Shabaab' | 'US National Security Council' | 'John Kirby' | 'terrorist threat'
R95I4ZFNBP_22EYUZREW8KQXJL,Michael Martina | Patricia Zengerle | U.S. lawmakers | legislation | democracy | Taiwan | presidential and parliamentary elections | China | official contact | self-defense | liberty | United States power | rule of law | vibrant civil society | diverse economy | stable political system | election interference | military activity | trade sanctions | Dan Sullivan | Tim Kaine | bipartisan support | Liu Pengyu | China's embassy | SECURITY ASSISTANCE IN LIMBO | Joe Biden | Senate | security assistance | Ukraine's war | Russia | immigration policy | Gerald Connolly | Ami Bera | Andy Barr | Mario Diaz-Balart | Taiwan caucus | Alexander Yui | Mike Johnson | Sino-U.S. relations
RAZD11AAVN_GGLNM0MU4QJ0UGG,error...
RJTY0LVANE_3RMGE5X8565IXXY,15 January | Air Force | Armed Forces of Ukraine | Kh-59 aircraft missile | city of Dnipro | Air Command East | Dnipro district | Dnipropetrovsk Oblast | air-raid warning | missile | direction of Dnipro | Support UP | patron
RKNWZA4TSN_XWIXH5DN8ZVXCOM,'Atlas Air' | 'Boeing 747' | 'cargo plane' | 'emergency return' | 'Miami International Airport' | 'engine problem' | 'aviation investigation' | 'Puerto Rico' | 'engine malfunction' | 'Federal Aviation Administration' | 'National Transportation Safety Board' | 'GE Aerospace' | 'Boeing 737 MAX 9' | 'Alaska Airlines' | 'aircraft grounding'
RTBW4CUHCS_HEHJ1FN8XJ147DP,France|Ukraine|40 SCALP long-range cruise missiles|hundreds of bombs|Russian invasion|President Emmanuel Macron|Europe's priority|international law|bilateral security agreement|Kyiv|London|February visit|Russian-occupied east|front lines|weapons|West|military support|two-year conflict
RTH6FBZUKU_LCENGSZ7P5SHFZ3,Ukrainian President | Volodymyr Zelenskyy | Viola Amherd | President of Switzerland | Ukraine's Peace Formula | national security | foreign policy advisors | Davos | conference in Lugano | Swiss Federal Department of Foreign Affairs | Ukrainian Peace Formula | Swiss Federal Council | 11.8 million Swiss francs | help Ukrainians | winter
RTKH60WX0H_NR9OMCGBBPTSF6W,Russia|large-scale offensive|Kharkiv Oblast|buffer zone|Belgorod Oblast|Institute for the Study of War|ISW|Russian military|Dmitry Peskov|Ukrainian MLRS|artillery|Russian ultranationalists|cross-border raids|pro-Ukrainian forces|Kupiansk|Ukrainian forces|Ukrainian public opinion survey|University of Chicago's National Opinion Research Center|NORC|Vladimir Putin|Ukrainian Air Force|Yurii Ihnat|anti-aircraft guided missiles|Kherson Oblast|Moldova|Bloomberg|Group of Seven|G7|Donetsk City|Serbian nationals|Crimea.
RXXJRPRYAZ_19PDQAH141DJ01W,"'Qatar', 'France', 'Israel', 'Hamas', 'medications', 'Israeli hostages', 'Gaza', 'cease-fire', 'Yemen', 'U.S.', 'Houthi rebel group', 'Red Sea corridor', 'Palestinian militants', 'Israeli forces', 'rockets', 'Palestinian death toll', 'Health Ministry', 'Bernie Sanders', 'U.S. military aid to Israel', 'human rights abuses', 'Emmanuel Macron', 'U.S.-led strikes', 'Houthis', 'commercial vessels', 'Mideast tensions', 'French warships', 'missiles', 'drones', 'commercial ships', 'cease-fire', 'medicines', 'hostages'"
S3GPD20FRF_IC022NDN65AY88O,'Houthi rebels|Yemen|West|UK|US-led airstrikes|Middle East|Rishi Sunak|Red Sea|foreign secretary|Lord Cameron|Iran|British and American forces|command centres|drone and missile sites|legitimate targets|Iran|Turkish president|Tayyip Erdogan|General Sir Richard Barrons|Afghanistan|defiant response|US and UK|riskier terrain|missile attack|British maritime security firm Ambrey|Russian oil|Hamas|Israel|Gaza|Ukraine|military action|Downing Street|Iran-backed group|self-defence|President Joe Biden|Labour leader|Keir Starmer|parliament|Lib Dems|Layla Moran|retrospective vote|Sir Malcolm Rifkind|British military intelligence officer|Philip Ingram|Major General Tim Cross|Iraq|Balkans|Northern Ireland|Lord West|UK naval staff|Sophia Gaston|Policy Exchange|Hezbollah|Boris Johnson|shipping routes|Lord Ricketts|national security adviser|Red Sea|Royal Air Force|HMS Diamond|US Navy|Bani|Abbs airfield|Dr Tobias Borck|Royal United Services Institute|Rusi'
S4GOQN6B3N_KDIVAFB0UNU87MP,'Finland|closure|checkpoints|border|Russia|Feb. 11|Finnish news outlet|YLE|Finnish Interior Minister|Mari Rantanen|migrants|asylum seekers|Kenya|Morocco|Pakistan|Somalia|Yemen|hybrid operation against Finland|Russian aggression|interference|Moscow|Minsk|migrant crisis|EU neighbors|Estonia|long-term support|Kyiv|Zelensky|Baltics|Kyiv Independent'
S5MIH7KON9_I2SGOK84YJBCSJ0,United States|China|military talks|Washington|Pentagon|Taiwan|South China Sea|Chinese spy balloon|Joe Biden|Xi Jinping|military ties|Nancy Pelosi|Michael Chase|Song Yanchao|People's Republic of China|Charles Q. Brown|Liu Zhenli|one-China principle|maritime and air security issues|presidential and parliamentary polls
S5SNI3GCRK_4U8GQ27MSAJLEG7,'Tel Aviv' | 'Israel-Hamas war' | 'Middle East' | 'Pakistan' | 'Iran' | 'Revolutionary Guard' | 'Sunni Muslim militant group' | 'Jaish al-Adl' | 'violation' | 'airspace' | 'missile strikes' | 'Pakistani Ministry of Foreign Affairs' | 'Tehran' | 'Houthis' | 'Red Sea' | 'Hamas' | 'Israel' | 'Gaza Strip' | 'U.S.' | 'European Union' | 'Navy SEALs' | 'Yemen' | 'Iraq' | 'Syria' | 'Qatar'
SC27SDH172_HNXK0ZVAKKM66FW,"'Oil surged' | 'tensions in the Red Sea' | 'attacks by the US and its allies' | 'Yemeni sites' | 'Iran-backed Houthi rebels' | 'West Texas Intermediate (CL=F) crude' | 'Brent (BZ=F) crude oil' | 'international benchmark' | 'President Biden' | 'geopolitical risks' | 'growing supplies' | 'Arabian Peninsula' | 'US-led military strike' | 'Iranian production' | 'global prices' | 'Red Sea region' | 'Suez canal' | 'Danish oil tanker group Torm (TRMD)' | 'Houthis' | 'Israel-Hamas war' | 'Freightos Terminal' | 'shipping rates' | 'Maersk (MAERSK-A.CO, MAERSK-B.CO)' | 'Hapag-Lloyd (HLAG.DE)' | 'Goldman Sachs analysts' | 'supply chain disruptions' | 'transport costs' | 'Ines Ferre' | 'Yahoo Finance'"
SHU02CEZ7J_C2FNWQLVPR7XRR8,Russia|mass attack|Ukraine|weapons|hypersonic missiles|local authorities|Air Force|Shostka|Sumy Oblast|missiles|Military Administration|Prosecutor General's Office|Kh-22 anti-ship missiles|Chernihiv Oblast|air defense|Kremenchuk|Poltava Oblast|Dnipropetrovsk Oblast|cruise missiles|Kryvyi Rih|Kropyvnytskyi|Kirovohrad Oblast|Khmelnytskyi Oblast|critical infrastructure|civilian population|Rivne Oblast|Lviv|air raid alert|Maksym Kozytsky|air defense forces|carbon dioxide|Kyiv Independent
SV6GTDD5XP_7VIQOS5A7HHDQNU,NASHVILLE | Tennessee | lawmaker | right to die | Rep. Bob Freeman | General Assembly | terminal diseases | humane and dignified manner | HB1710 | prescription of medication | end of life | incurable disease | irreversible disease | death within six months | hospice | palliative care | quality of life | dignity in death | Death With Dignity | 113th General Assembly | WKRN News 2
SVXL2D5IQV_I52IQSWD7EX5NBL,error...
SW85O4YVJS_JPYTZEZ6NB1Y1IN,MOSCOW | Reuters | court | Tuesday | former senior officer | National Guard | prison colony | equipment | bridge | southern Russia | Crimea | TASS state news agency | Colonel Sergei Volkov | radar-based air defence systems | Ukrainian attack drones | military court | Moscow | gas pipeline | abusing position | Russia annexed Crimea | Ukraine | 2014 | Kyiv | West | illegal | National Guard troops | Kommersant newspaper | Ukrainian fire | road and rail bridge | Russian President | Vladimir Putin | troops | Ukraine | February 2022 | prime target | Ukrainian military | special services | damaged | October 2022 | massive explosion | Russian officials | lorry | killing three people | July 2023 | Ukrainian security services | explosion | Andrew Osborn
T6ML4WBQHI_U04Q7GQVN6FO2O4,'White House officials' | 'US official' | 'Doha' | 'Hamas' | 'Qatari negotiators' | 'ceasefire' | 'Gaza Strip' | 'Brett McGurk' | 'National Security Council' | 'John Kirby' | 'Biden administration' | 'Israeli military invasion' | 'Palestinian civilians' | 'Israeli Prime Minister Benjamin Netanyahu' | 'International Court of Justice'
T9607FZ0WI_PXQ0FQF1FB0RNS4,"""loving"" father-of-two | Manchester | shot dead | Islamabad International Airport | senseless violence | disturbing trend | overseas Kashmiris | Rochade MP Tony Lloyd | Rochdale Council leader Neil Emmott | UK Foreign Office | Pakistan Ambassador | justice | grieving family | immediate action | stricter security measures"
TC7BPRJBTC_T7X78BTG0NOPED1,Iran|Shahed-107 attack drone|Russia|war of aggression|Ukraine|technology|detect|British|American|multiple-launch rocket systems|Ukraine's Defence Forces|Sky News|explosive and reconnaissance|unmanned aerial vehicle|high-value battlefield targets|force design work|Shahed-101 family|uncrewed aerial vehicles|V-shaped tails|transmitter|real-time video transmission|reconnaissance capabilities|Iranian security forces|airbase|central Iran|military manufacturing capabilities|high-precision surface-to-surface missile systems|missiles|range
TDQV73UY6X_V0EXD7FUYG03X0Z,Russia's government | national wealth fund | economy | war in Ukraine | National Wellbeing Fund | liquid investments | sanctions | Western nations | President Vladimir Putin | February 2022 invasion of Ukraine | Finance Ministry | budget deficit | military spending | oil sales | Bloomberg Economics | Alex Isakov | Russia economist | energy prices | Finance Minister Anton Siluanov | National Wellbeing Fund | Defense Spending | state companies | local borrowing | Urals | crude-export blend | Bloomberg Businessweek
TGZR7CMF3O_MEG12W9O1WVLTLE,'Two US-made Bradley infantry fighting vehicles|Russian T-90|burned-up tank|Russia's most advanced battle tank|drone footage|Ukraine's vehicles|village of Stepove|Avdiivka|northeastern Ukraine|T-90M Proryv|advanced armor|mobility|firepower|47th Brigade of Ukraine|25mm one-pound shells|Bulgariamilitary.com|Drones|Ukraine's 47th Brigade|US-supplied vehicles|Forbes|Russian military|125 mm smoothbore gun|composite armor|invasion of Ukraine|infantry|200 rounds per minute|Ukrainian commander|Newsweek|tracked armored fighting vehicles|heavy armor|machine gun|Donetsk|Business Insider'
TL8T4M12R8_B1N04C8L32OO538,"Chinese Foreign Minister Wang Yi|Brazil|Beijing|""one China"" policy|Taiwan|South America|President Luiz Inacio Lula da Silva|BRICS group|emerging economies|multi-polar world|peace and security|Foreign Minister Mauro Vieira|Ukraine|Gaza|Jair Bolsonaro|visa agreement|business travel|tourism|Jamaica|African nations|One China Principle|export market|soy|iron ore|power transmission|oil|electric vehicles|Shenzhen"
TLQJMTXRKV_LOGQQOANKJE6ILQ,RAFAH|Gaza Strip|Israel|Hamas|world court|Prime Minister Benjamin Netanyahu|International Court of Justice|The Hague|South Africa|genocide|Palestinians|Iran|allied militias|U.S. diplomatic and military support|Washington|London|Paris|Rome|Milan|Dublin|President Joe Biden|Islamic militant group|Houthi rebels|Yemen|Hezbollah|Lebanon|Iran-backed militias|Iraq|Syria|Red Sea|Britain|airstrikes|Herzl Halevi|displaced Palestinians|northern Gaza|Khan Younis|U.S. Secretary of State Antony Blinken|Egypt-Gaza border|smuggling tunnels|Rafah|Gaza Health Ministry|Gaza's Civil Defense department|Mahmoud Bassal|Rafah|Egyptian border|Abu Youssef al-Najjar hospital|Palestinian telecommunications company Jawwal|Khan Younis|Al-Muharraqa|United Nations' humanitarian affairs agency|OCHA|Cairo|Beirut|AP’s coverage.
TPKOYQWH7C_BGH9YBR1A6J4W8N,Fatos Bytyci | Florion Goga | Leonard Farruku | Albanian migrant | United Kingdom | Bibby Stockholm | asylum seekers | Drita Kapllani | British interior ministry | coroner | Albanian capital | Marenglen Farruku | Albanian asylum seekers | U.K. government | imam | Marsida
U2JSNGPLKI_WT8Z1DZCGZ8WI8J,'European Union' | 'Hungary' | '10 billion euros' | 'Budapest' | 'European Parliament' | 'European Commission' | 'Viktor Orbán' | 'Ukraine' | 'membership talks' | 'rule of law' | 'Ursula von der Leyen' | 'judicial independence' | 'political interference' | 'Gwendoline Delbos-Corfield' | 'Vladimir Putin'
U33AWHSDCK_R17PRRXC3AJ6AML,UK government|emergency approval|pesticide|bees|neonicotinoid|sugar beet seeds|Wildlife Trusts|crop virus|aphids|Virus Yellows|infection|sugar beet crop|NFU|crop losses|jobs|Michael Sly|treatment|Environmental campaigners|thiamethoxam|Barnaby Coupe|Richard Benwell|British Sugar|alternatives|Dan Green|gene editing|Farming Minister Mark Spencer|scientific assessment|farmer livelihoods|emergency authorisation
U6WS8DQHQN_745KHXB2X7HRC85,'Israeli companies|strike|solidarity|hostages|Gaza Strip|Israeli umbrella organization|trade unions|Histadrut|Gaza war|Tel Aviv|rally|Arnon Ben-David|Palestinian Islamist organization|Hamas|massive airstrikes|ground offensive|Annalena Baerbock|United Nations Relief and Works Agency|humanitarian ceasefire|Benjamin Netanyahu|genocide lawsuit|South Africa|International Court of Justice|The Hague|Adolf Hitler|Mein Kampf|Olaf Scholz|German government|Lebanon|Hezbollah|military targets'
UCK1TF9KDG_9LS6YDLVVL3833V,Dan Williams|JERUSALEM|Reuters|Hamas|Israeli hostages|Gaza|Palestinian Islamist group|war|Noa Argamani|Yossi Sharabi|Itai Svirsky|Israeli forces|Hagar Mizrahi|Israel's Health Ministry|Daniel Hagari|Benjamin Netanyahu|Beijing|Liora Argamani|Nidal al-Mughrabi|Richard Chang
UDQQFRGZZP_56EHCQMOADRXD59,"'Secretary of State Antony Blinken' | 'U.S. support for Ukraine' | 'President Volodymyr Zelenskyy' | 'U.S. Congress' | 'new funding' | 'World Economic Forum' | 'Davos, Switzerland' | '$60 billion aid package' | 'Republican lawmakers' | 'foreign aid package' | 'border security provisions' | 'U.S. immigration policy' | 'Russian leader Vladimir Putin' | 'President Donald Trump' | 'U.S. elections'"
UH25S20YGS_MLB2ZTA84MW372I,Britain|US|Houthi rebel movement|Joe Biden|The Telegraph|Foreign Office|United Nations|Washington|Iran-backed militant group|Donald Trump|Antony Blinken|US Secretary of State|terrorist organisation|UK|Red Sea|Robert Jenrick|immigration minister|Rishi Sunak|Iran’s Islamic Revolutionary Guard Corps|Lord Ahmad|Middle East minister|Boris Johnson|Prime Minister|Dominic Raab|foreign secretary|sanctions|Foreign Terrorist Organisation|humanitarian operations|Yemen|Saudi Arabia|Sultan Zabin|sexual violence|war|Iran|Hamas|massacre|Tehran|Iranian regime|proscribed organisations|British journalism
UIZWB71X2Z_HZL779K1PWU9YRJ,latest news|Ukraine|Senior Foreign Correspondent|Roland Oliphant|war in 2024|Ukraine: the Latest|The Telegraph|daily podcast|Apple Podcasts|Spotify|invasion|analysis|60 million listens|David Knowles|Dominic Nicholls|Francis Dearnley|British journalism|US-exclusive offer
UQGHL7XQ4O_JTFOIBDGJPXDRT9,'Munich Security Conference|Christoph Heusgen|France|Germany|Poland|Emmanuel Macron|Olaf Scholz|Donald Tusk|Weimar Triangle|Eastern Europe|diplomacy|Table.Today podcast|Table.Media|Kamala Harris|International Criminal Court'
UQYIIP4IL2_2W1DYBXLDJBCU3Q,President Joe Biden | $60 billion aid request | Ukraine | US military funding | 2024 presidential election | White House | Pentagon officials | Defense Department’s weapons stockpile | national security adviser Jake Sullivan | Director of National Intelligence Avril Haines | air defense systems | artillery ammunition | Ukraine-Russia war | NATO territory | House Speaker Mike Johnson | immigration deal | Afghanistan war | Donald Trump | Republican Rep. Mike Quigley | Russia’s war in Ukraine | Western intelligence officials | Republican Sen. Lindsey Graham | Republican Rep. Michael McCaul | Army Tactical Missile Systems | Ukrainian President Volodymyr Zelensky | Russian Central Bank assets | Group of 7 advanced economies | Congress | government shutdown
